"Collection Name","Title#1","Title Type#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Date Created#1","Date Captured#1","Language Term#1","Language Term URI#1","Form#1","Form URI#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Physical Description Note#2","Abstract#1","Note#1","Note#2","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item#3","Related Item Type#3","Related Item Identifier#3","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Physical Location#1","Shelf Locator#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Campus Building Collection","University of Colorado Boulder, Old Main","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","1921-11-05","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of presumably students standing around and swimming in a pound next to the University of Colorado Boulder's Old Main.","Text on back of photograph: Homecoming Day - Nov. 5, 1921","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","College students","http://id.worldcat.org/fast/867976","Ponds","http://id.worldcat.org/fast/1070954","Homecoming","http://id.worldcat.org/fast/1765222","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff4_varsityLake_001.tif","https://ark.colorado.edu/ark:/47540/m39t7x3182z7","c6abc0feec7174cc4ce3c648548a09cf","University of Colorado Boulder Libraries Archives","Box 3 | Folder 4","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","55","1255269","5423","narv_cumuseum_b3ff4_varsityLake_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~55~1255269"
"CU Campus Building Collection","University of Colorado Boulder, Power Plant","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Power Plant at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Power-plants","http://id.worldcat.org/fast/1074429","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff6_powerPlant_001.tif","https://ark.colorado.edu/ark:/47540/427q2j01m7f8","c3f455356465923c8e4c1e10790e349e","University of Colorado Boulder Libraries Archives","Box 3 | Folder 6","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","56","1255268","5423","narv_cumuseum_b3ff6_powerPlant_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~56~1255268"
"CU Campus Building Collection","University of Colorado Boulder, President's House (now Koenig Alumni Center)","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the President's House at the University of Colorado Boulder which is now the Koenig Alumni Center.","Text on back of photograph: now (1974) Koenig Alumni Center. Presidents House.","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","College presidents--Dwellings","http://id.worldcat.org/fast/867878","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff7_presidentsHouse_001.tif","https://ark.colorado.edu/ark:/47540/v42n4414t5kp","8c9731739fa84331b764e064a4b7e6f5","University of Colorado Boulder Libraries Archives","Box 3 | Folder 7","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","57","1255267","5423","narv_cumuseum_b3ff7_presidentsHouse_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~57~1255267"
"CU Campus Building Collection","University of Colorado Boulder, Quonset Huts","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","Summer 1946","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of Veterans Village quonset huts being built at the University of Colorado Boulder for Veteran's and their families.","","","Quonset huts","http://id.worldcat.org/fast/1202331","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Veterans--Housing","http://id.worldcat.org/fast/1165744","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","University of Colorado Boulder, Barracks","constituent","narv_cumuseum_b1ff3_veteransVillage_001.tif","Informational note about the University of Colorado Boulder, Barracks","constituent","narv_cumuseum_b1ff3_veteransVillage_005.tif","","","","narv_cumuseum_b1ff3_veteransVillage_003.tif","https://ark.colorado.edu/ark:/47540/n93n9j0807pq","885e43295a9f383e85b39122c4f888ee","University of Colorado Boulder Libraries Archives","Box 1 | Folder 3","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","4","1255182","5423","narv_cumuseum_b1ff3_veteransVillage_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~4~1255182"
"CU Campus Building Collection","University of Colorado Boulder, Ramaley Building","Devised","Walters, Floyd G., 1911-1992","http://id.loc.gov/authorities/names/no2016123998","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ramaley Building at the University of Colorado Boulder which is now the Memorial Center as it was under construction.","Text on back of photograph: Floyd G. Walters Photographic Dept. Univ. of Colorado Boulder, Colorado. Memorial Center (new)","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff8_ramaley_001.tif","https://ark.colorado.edu/ark:/47540/n20h1p832156","751c066c256039794ff3a86bfa16a409","University of Colorado Boulder Libraries Archives","Box 3 | Folder 8","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","58","1255264","5423","narv_cumuseum_b3ff8_ramaley_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~58~1255264"
"CU Campus Building Collection","University of Colorado Boulder, Ramaley Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ramaley Building at the University of Colorado Boulder.","Text on back of photograph: now (1974) Ramaley Bldg.","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff8_ramaley_003.tif","https://ark.colorado.edu/ark:/47540/mx9t1v50m8x2","751c066c256039794ff3a86bfa16a409","University of Colorado Boulder Libraries Archives","Box 3 | Folder 8","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","59","1255266","5423","narv_cumuseum_b3ff8_ramaley_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~59~1255266"
"CU Campus Building Collection","University of Colorado Boulder, Ramaley Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ramaley Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff8_ramaley_005.tif","https://ark.colorado.edu/ark:/47540/mn0m0t96x1hn","751c066c256039794ff3a86bfa16a409","University of Colorado Boulder Libraries Archives","Box 3 | Folder 8","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","60","1255265","5423","narv_cumuseum_b3ff8_ramaley_005.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~60~1255265"
"CU Campus Building Collection","University of Colorado Boulder, Sewall Hall","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","aerial photographs","http://vocab.getty.edu/page/aat/300128222","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","An aerial photograph of Sewall Hall at the University of Colorado Boulder.","Text on back of photograph: stamped borrowing card with the names and dates of usage over time. Including text that reads, ""Please return to publications service University of Colorado, Boulder"".","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b1ff15_sewall_001.tif","https://ark.colorado.edu/ark:/47540/mb0s2002d5f1","9fea7f455a9032d5fdb421d3984fe550","University of Colorado Boulder Libraries Archives","Box 1 | Folder 15","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","14","1255193","5423","narv_cumuseum_b1ff15_sewall_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~14~1255193"
"CU Campus Building Collection","University of Colorado Boulder, Sommers-Bausch Observatory","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Sommers-Bausch Observatory at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Observatories","http://id.worldcat.org/fast/1042952","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff9_sommersBauschObservatory_001.tif","https://ark.colorado.edu/ark:/47540/5p5q2j54032k","dcc7a8094efc404ea4e734a682589b09","University of Colorado Boulder Libraries Archives","Box 3 | Folder 9","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","61","1255262","5423","narv_cumuseum_b3ff9_sommersBauschObservatory_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~61~1255262"
"CU Campus Building Collection","University of Colorado Boulder, Sommers-Bausch Observatory","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Sommers-Bausch Observatory at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Observatories","http://id.worldcat.org/fast/1042952","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff9_sommersBauschObservatory_003.tif","https://ark.colorado.edu/ark:/47540/q5979303j0dr","dcc7a8094efc404ea4e734a682589b09","University of Colorado Boulder Libraries Archives","Box 3 | Folder 9","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","62","1255263","5423","narv_cumuseum_b3ff9_sommersBauschObservatory_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~62~1255263"
"CU Campus Building Collection","University of Colorado Boulder, Stadium by H. Wieler","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","1924-08-05","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a excavator digging up dirt for the construction of the University of Colorado Boulder's Stadium.","Text on back of photograph: No. 9187 Photo by ED TANGEN Boulder, Colorado","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Stadiums","http://id.worldcat.org/fast/1131272","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b12ff7_stadium_001.tif","https://ark.colorado.edu/ark:/47540/fq7d9535v66x","647de7711e5611fee2cfecb89d77481e","University of Colorado Boulder Libraries Archives","Box 12 | Folder 7","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","105","1255270","5423","narv_cumuseum_b12ff7_stadium_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~105~1255270"
"CU Campus Building Collection","University of Colorado Boulder, Stadium by H. Wieler","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the land being preparted for the construction of the University of Colorado Boulder's Stadium.","Text on back of photograph: No. 10652 Photo by ED TANGEN Boulder, Colorado","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Stadiums","http://id.worldcat.org/fast/1131272","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b12ff7_stadium_003.tif","https://ark.colorado.edu/ark:/47540/8c6k4n97v3pg","647de7711e5611fee2cfecb89d77481e","University of Colorado Boulder Libraries Archives","Box 12 | Folder 7","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","106","1255271","5423","narv_cumuseum_b12ff7_stadium_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~106~1255271"
"CU Campus Building Collection","University of Colorado Boulder, Stadium by H. Wieler construction","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","1924-02-26","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This digitized photograph was edited from the original to get rid of the seam where two images have been stitched together to create one photograph.","A photograph of the land being prepared for the construction of the University of Colorado Boulder's Stadium by H. Wieler.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Stadiums","http://id.worldcat.org/fast/1131272","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b12ff6_stadium_003 - edit.tif","https://ark.colorado.edu/ark:/47540/44233f7868m0","a5fd080729cdc043a793e976a2135a20","University of Colorado Boulder Libraries Archives","Box 12 | Folder 6","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","103","1255273","5423","narv_cumuseum_b12ff6_stadium_003 - edit.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~103~1255273"
"CU Campus Building Collection","University of Colorado Boulder, Stadium by H. Wieler construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","1925","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a excavator digging up dirt for the construction of the University of Colorado Boulder's Stadium by H. Wieler.","Text on back of photograph: No. 8079 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Excavating machinery","http://id.worldcat.org/fast/917534","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b12ff6_stadium_001.tif","https://ark.colorado.edu/ark:/47540/b14z9w73f8k4","a5fd080729cdc043a793e976a2135a20","University of Colorado Boulder Libraries Archives","Box 12 | Folder 6","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","102","1255274","5423","narv_cumuseum_b12ff6_stadium_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~102~1255274"
"CU Campus Building Collection","University of Colorado Boulder, Stadium by H. Wieler scoreboard","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a scoreboard in the University of Colorado Boulder's Stadium by H. Wieler.","Text on back of photograph: No. 9784 Photo by ED TANGEN Boulder, Colorado","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Stadiums","http://id.worldcat.org/fast/1131272","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b12ff6_stadium_004.tif","https://ark.colorado.edu/ark:/47540/bk900w19m63h","a5fd080729cdc043a793e976a2135a20","University of Colorado Boulder Libraries Archives","Box 12 | Folder 6","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","104","1255272","5423","narv_cumuseum_b12ff6_stadium_004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~104~1255272"
"CU Campus Building Collection","University of Colorado Boulder, Tunnels","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the tunnels at the University of Colorado Boulder. Four workpeople are standing in the tunnel.","","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Tunnels","http://id.worldcat.org/fast/1158996","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff11_tunnelsConstruction_001.tif","https://ark.colorado.edu/ark:/47540/n2359t97021x","0f8c50b2e2a848c861754098f2709360","University of Colorado Boulder Libraries Archives","Box 3 | Folder 11","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","63","1255257","5423","narv_cumuseum_b3ff11_tunnelsConstruction_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~63~1255257"
"CU Campus Building Collection","University of Colorado Boulder, Tunnels","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the tunnels at the University of Colorado Boulder.","","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Tunnels","http://id.worldcat.org/fast/1158996","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b3ff11_tunnelsConstruction_002.tif","https://ark.colorado.edu/ark:/47540/dc9w4h27n6rd","0f8c50b2e2a848c861754098f2709360","University of Colorado Boulder Libraries Archives","Box 3 | Folder 11","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","64","1255256","5423","narv_cumuseum_b3ff11_tunnelsConstruction_002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~64~1255256"
